# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 126a47fd41378ab6
# CUDA_DEVICE 0 Quadro FX 5800
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,branch,divergent_branch,instructions,warp_serialize,cta_launched,local_load,local_store,gld_32b,gld_64b,gld_128b,gst_32b,gst_64b,gst_128b,gld_request,gst_request
126a611bf4d3fc00,_Z10mm_kernel16MatrixS_S_,18397.6,18517.6,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bf5fd83e0,memcpyDtoH,229.12,1253.61,,,,,,,,,,0,0,1228800,0
126a611bf6073d40,memcpyHtoD,142.272,170.794,,,,,,,,,,0,0,819200,0
126a611bf60f3840,memcpyHtoD,433.76,584.569,,,,,,,,,,0,0,2457600,0
126a611bf64b7920,_Z10mm_kernel16MatrixS_S_,18780.6,18901.9,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bf76ecf20,memcpyDtoH,229.44,482.891,,,,,,,,,,0,0,1228800,0
126a611bf77815a0,memcpyHtoD,142.56,100.756,,,,,,,,,,0,0,819200,0
126a611bf78006e0,memcpyHtoD,436.448,609.758,,,,,,,,,,0,0,2457600,0
126a611bf7b95940,_Z10mm_kernel16MatrixS_S_,18125.2,18242.4,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bf8d0f940,memcpyDtoH,228.384,419.305,,,,,,,,,,0,0,1228800,0
126a611bf8d981a0,memcpyHtoD,142.56,106.9,,,,,,,,,,0,0,819200,0
126a611bf8e20ac0,memcpyHtoD,435.52,624.503,,,,,,,,,,0,0,2457600,0
126a611bf91c5f20,_Z10mm_kernel16MatrixS_S_,18281.6,18373.8,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bfa445e20,memcpyDtoH,229.152,1366.35,,,,,,,,,,0,0,1228800,0
126a611bfa4dd280,memcpyHtoD,142.368,95.534,,,,,,,,,,0,0,819200,0
126a611bfa55f040,memcpyHtoD,435.712,591.327,,,,,,,,,,0,0,2457600,0
126a611bfa9135a0,_Z10mm_kernel16MatrixS_S_,17984.8,18113.7,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bfbb61480,memcpyDtoH,229.568,1368.81,,,,,,,,,,0,0,1228800,0
126a611bfbbf5400,memcpyHtoD,142.24,102.599,,,,,,,,,,0,0,819200,0
126a611bfbc86bc0,memcpyHtoD,435.52,596.549,,,,,,,,,,0,0,2457600,0
126a611bfc01fc40,_Z10mm_kernel16MatrixS_S_,18298,18416.8,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bfd2b5ac0,memcpyDtoH,231.456,1433.62,,,,,,,,,,0,0,1228800,0
126a611bfd34dc60,memcpyHtoD,142.336,101.678,,,,,,,,,,0,0,819200,0
126a611bfd3cd4a0,memcpyHtoD,433.984,613.751,,,,,,,,,,0,0,2457600,0
126a611bfd761ce0,_Z10mm_kernel16MatrixS_S_,18274,18392.6,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bfe91d160,memcpyDtoH,230.016,500.401,,,,,,,,,,0,0,1228800,0
126a611bfe9b9240,memcpyHtoD,142.528,98.913,,,,,,,,,,0,0,819200,0
126a611bfea3b840,memcpyHtoD,435.84,595.013,,,,,,,,,,0,0,2457600,0
126a611bfedd4560,_Z10mm_kernel16MatrixS_S_,18396.2,18510.8,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bfff859c0,memcpyDtoH,228.832,442.036,,,,,,,,,,0,0,1228800,0
126a611c000196c0,memcpyHtoD,142.304,98.913,,,,,,,,,,0,0,819200,0
126a611c0009a4a0,memcpyHtoD,435.392,582.112,,,,,,,,,,0,0,2457600,0
126a611c00477ee0,_Z10mm_kernel16MatrixS_S_,18553,18674,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611c01736300,memcpyDtoH,229.6,1383.24,,,,,,,,,,0,0,1228800,0
126a611c017ccee0,memcpyHtoD,142.56,92.769,,,,,,,,,,0,0,819200,0
126a611c01854960,memcpyHtoD,435.264,593.477,,,,,,,,,,0,0,2457600,0
126a611c021b1680,_Z10mm_kernel16MatrixS_S_,18339,18976.5,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611c03456420,memcpyDtoH,229.504,1379.86,,,,,,,,,,0,0,1228800,0
126a611c034fa700,memcpyHtoD,142.112,106.285,,,,,,,,,,0,0,819200,0
126a611c0357e6a0,memcpyHtoD,435.2,680.103,,,,,,,,,,0,0,2457600,0
126a611c039321e0,_Z10mm_kernel16MatrixS_S_,18582.9,18700.1,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611c04b10620,memcpyDtoH,228.352,441.729,,,,,,,,,,0,0,1228800,0
126a611c04ba55a0,memcpyHtoD,142.272,101.678,,,,,,,,,,0,0,819200,0
126a611c04c26400,memcpyHtoD,432.928,591.941,,,,,,,,,,0,0,2457600,0
